,0,1,county
1695,-104.4565524,43.0087581,Niobrara Wyoming
1696,-79.8029569,37.5520825,Botetourt Virginia
1697,-105.7561639,39.1089299,Park Colorado
1698,-84.452696,34.6859788,Gilmer Georgia
1699,-87.8543645,38.0145359,Posey Indiana
1700,-91.8449198,42.4634928,Buchanan Iowa
1701,-86.2297004,39.1682855,Brown Indiana
1702,-83.5291901,35.8047065,Sevier Tennessee
1703,-105.5046207,43.0202459,Converse Wyoming
1704,-97.80455986920202,32.77725975,Parker Texas
1705,-81.2353683,28.7225829,Seminole Florida
1706,-99.6710032,36.7804883,Harper Oklahoma
1707,-84.320293,35.7490023,Loudon Tennessee
1708,-88.932729,35.9745692,Gibson Tennessee
1709,-82.8234745,43.4150687,Sanilac Michigan
1710,-72.6908547,41.764582,Hartford Connecticut
1711,-100.5127667,46.9498874,Burleigh North Dakota
1712,-111.1967693,45.4868491,Gallatin Montana
1713,-85.4693961,33.2651763,Randolph Alabama
1714,-73.9075066,40.7010368,Madison New York
1715,-100.7846477,33.1665316,Kent Texas
1716,-86.6319403,32.5165255,Autauga Alabama
1717,-90.22639976860575,38.59370255,Cherokee Texas
1718,-80.350071,41.001415,Lawrence Pennsylvania
1719,-92.407472,45.4318573,Polk Wisconsin
1720,-92.3230007,43.3353641,Howard Iowa
1721,-90.8705871,29.4616211,Terrebonne Parish Louisiana
1722,-93.343458,40.7436612,Wayne Iowa
1723,-84.0581255,41.2818109,Henry Ohio
1724,-88.1083982,35.6067875,Decatur Tennessee
1725,-87.6425974,41.8830196,Jefferson Washington
1726,-84.1593008,40.3491604,Shelby Ohio
1727,-107.0842479,37.1995993,Archuleta Colorado
1728,-101.7492408,39.3412127,Sherman Kansas
1729,-72.7258735,43.1793702,Windham Vermont
1730,-92.6489935,41.314939,Mahaska Iowa
1731,-101.8099541,37.1960735,Morton Kansas
1732,-98.122172,37.5420937,Kingman Kansas
1733,-85.9928452,44.6408868,Benzie Michigan
1734,-83.8337785,35.359542,Graham North Carolina
1735,-117.6204818,44.7259637,Baker Oregon
1736,-114.8070143,43.4064019,Camas Idaho
1737,-90.1845556,40.4714305,Fulton Illinois
1738,-110.5678519,41.2631855,Uinta Wyoming
1739,-81.4957347,39.7517148,Noble Ohio
1740,-91.7807784,43.9582272,Winona Minnesota
1741,-88.5463241,46.2178577,Iron Michigan
1742,-87.5775949,38.3079744,Gibson Indiana
1743,-89.5123524,29.4291161,Plaquemines Parish Louisiana
1744,-85.3795095,36.7934611,Cumberland Kentucky
1745,-92.7638327,38.0323133,Camden Missouri
1746,-86.2875206,41.0421416,Fulton Indiana
1747,-96.7057561,45.1690114,Grant South Dakota
1748,-90.6802594,46.2062319,Ashland Wisconsin
1749,-84.8109718,35.51017,Meigs Tennessee
1750,-83.9926806,34.5546076,Lumpkin Georgia
1751,-83.4401122,39.5839889,Fayette Ohio
1752,-94.5927451,31.5970503,Nacogdoches Texas
1753,-84.4768486,45.4417481,Cheboygan Michigan
1754,-82.7771661,40.4574358,Morrow Ohio
1755,-104.5596687,45.4812219,Carter Montana
1756,-88.4058311,44.2726847,Oneida Wisconsin
1757,-79.2066739,39.0674434,Grant West Virginia
1758,-96.4215265,45.7836323,Traverse Minnesota
1759,-93.9997281,39.6558966,Caldwell Missouri
1760,-102.5770885,37.3147687,Baca Colorado
1761,-86.8870278,38.3644324,Dubois Indiana
1762,-98.2155504,39.0343606,Lincoln Kansas
1763,-122.9919497,48.5443087,San Juan Washington
1764,-123.082293,45.9280203,Columbia Oregon
1765,-74.7226665,39.9325409,Burlington New Jersey
1766,-97.1976513,44.9695646,Codington South Dakota
1767,-120.5305731,39.5849065,Sierra California
1768,-92.4679305,45.0312388,St. Croix Wisconsin
1769,-86.5693296,40.5802239,Carroll Indiana
1770,-85.6359201,38.9957749,Jennings Indiana
1771,-94.2085682,44.5603522,Sibley Minnesota
1772,-97.6705137,39.4850226,Cloud Kansas
1773,-91.0130208,38.5610623,Washington Missouri
1774,-112.9537553,45.1708403,Beaverhead Montana
1775,-90.9598933,36.9303011,Carter Missouri
1776,-95.1602396,40.736337,Page Iowa
1777,-93.32652095523574,45.56932235,Isanti Minnesota
1778,-83.103978,35.9467093,Cocke Tennessee
1779,-78.9416922,39.3839905,Mineral West Virginia
1780,-81.6863808,36.2228105,Watauga North Carolina
1781,-103.0100258,41.683432,Morrill Nebraska
1782,-85.6254484,36.9767017,Metcalfe Kentucky
1783,-83.3977297,35.1436639,Macon North Carolina
1784,-85.9867941,34.7692447,Jackson Alabama
1785,-89.9214744,41.7612332,Whiteside Illinois
1786,-83.017141,38.823448,Scioto Ohio
1787,-83.3951071,43.4776781,Tuscola Michigan
1788,-94.9606684,46.5850936,Wadena Minnesota
1789,-83.6582168,44.3501989,Iosco Michigan
1790,-116.4339511,48.7846346,Boundary Idaho
1791,-100.5474369,31.8695226,Coke Texas
1792,-113.525776,37.2393471,Washington Utah
1793,-98.2112629,39.3863019,Mitchell Kansas
1794,-96.3835476,35.8830723,Creek Oklahoma
1795,-100.457645,39.3530598,Sheridan Kansas
1796,-88.4605713,42.3294391,McHenry Illinois
1797,-97.0881654,31.9595085,Hill Texas
1798,-96.2471338,37.8709542,Greenwood Kansas
1799,-87.6305899,46.4481521,Marquette Michigan
1800,-89.5152337,31.2109862,Lamar Mississippi
1801,-84.9347264,35.6123863,Rhea Tennessee
1802,-72.0051201,41.8208345,Windham Connecticut
1803,-110.8038549,38.9844774,Emery Utah
1804,-83.3676859,40.3255937,Union Ohio
1805,-83.9314465,35.6719722,Blount Tennessee
1806,-103.5267067,44.9121731,Butte South Dakota
1807,-96.3936114,30.2226352,Washington Texas
1808,-85.5323062,36.5125924,Clay Tennessee
1809,-104.9259088,47.2416708,Dawson Montana
1810,-85.3242417,42.5910739,Barry Michigan
1811,-88.2264519,37.7509507,Gallatin Illinois
1812,0.0,0.0,Linn Oregon
1813,-73.8712155,43.0833231,Saratoga New York
1814,-88.0409574,45.3834983,Marinette Wisconsin
1815,-88.3123889,43.0622536,Waukesha Wisconsin
1816,-70.3036163,41.7016936,Barnstable Massachusetts
1817,-90.8887906,36.6478735,Ripley Missouri
1818,-106.9724072,40.4514373,Routt Colorado
1819,-107.6704088,43.9308684,Washakie Wyoming
1820,-85.4998791,34.8722084,Dade Georgia
1821,-86.444022,38.304425,Crawford Indiana
1822,-83.6377926,30.0926733,Taylor Florida
1823,-91.8110982,36.3783981,Fulton Arkansas
1824,-73.2637258,41.1412078,Fairfield Connecticut
1825,0.0,0.0,Banks Georgia
1826,-96.7387762,43.2724187,Lincoln South Dakota
1827,-93.7684251,48.221596,Koochiching Minnesota
1828,-80.2258567,39.5128606,Marion West Virginia
1829,-111.4969303,46.3252827,Broadwater Montana
1830,-89.9556785,42.0647352,Carroll Illinois
1831,-97.7431382,44.8684319,Clark South Dakota
1832,-90.6397264,43.9416755,Monroe Wisconsin
1833,-97.1893341,38.8790615,Dickinson Kansas
1834,-99.8185651,40.5145053,Gosper Nebraska
1835,-98.5322728,46.0952757,Dickey North Dakota
1836,-82.0420769,39.1099292,Meigs Ohio
1837,-98.2123296,33.6856157,Clay Texas
1838,-89.6626791,46.403433,Gogebic Michigan
1839,-94.209098,43.1825351,Kossuth Iowa
1840,-85.8529731,41.2351957,Kosciusko Indiana
1841,-72.6110645,42.5896205,Franklin Massachusetts
1842,-117.2045179,46.1678079,Asotin Washington
1843,-97.6575171,38.3659015,McPherson Kansas
1844,-98.2007179,38.3266261,Rice Kansas
1845,-95.9927516,36.1563122,Tulsa Oklahoma
1846,-97.1571626,36.8384462,Kay Oklahoma
1847,-101.7354061,41.9231444,Grant Nebraska
1848,-72.2834412,42.9525022,Cheshire New Hampshire
1849,-103.1521676,39.9017011,Washington Colorado
1850,-83.6587588,40.9939911,Hancock Ohio
1851,-96.3557364,45.385266,Big Stone Minnesota
1852,-77.2890283,40.3966461,Perry Pennsylvania
1853,-82.1608653,29.9715087,Bradford Florida
1854,-82.5308545,27.3365805,Sarasota Florida
1855,-84.3175516,32.2478949,Schley Georgia
1856,-121.7304882,48.0074736,Snohomish Washington
1857,-101.1552381,38.9058216,Logan Kansas
1858,-96.1922102,40.9017313,Cass Nebraska
1859,-72.9250518,41.3082138,New Haven Connecticut
1860,-94.1956133,42.7756032,Humboldt Iowa
1861,-114.2286662,44.2339362,Custer Idaho
1862,-108.9702314,41.6239475,Sweetwater Wyoming
1863,-89.7487432,35.499348,Tipton Tennessee
1864,-96.6520834,41.2260007,Saunders Nebraska
1865,-103.3943708,47.0456305,Billings North Dakota
1866,-93.2548746,43.0742443,Cerro Gordo Iowa
1867,-112.1388102,46.1850019,Jefferson Montana
1868,-97.7945361,43.6615541,Hanson South Dakota
1869,-94.8578272,38.1965927,Linn Kansas
1870,-123.91328,41.7261767,Del Norte California
1871,-85.4043542,39.9297608,Henry Indiana
1872,-99.3307616,32.7088752,Shackelford Texas
1873,-110.7208048,42.1765551,Lincoln Wyoming
1874,-95.7615205,44.017855,Murray Minnesota
1875,-111.1233396,40.8320852,Summit Utah
1876,-91.4984941,44.811349,Eau Claire Wisconsin
1877,-98.4004594,30.2419274,Blanco Texas
1878,-98.5148588,40.5125798,Adams Nebraska
1879,-84.9292376,39.6196086,Union Indiana
1880,-112.1197426,41.0263758,Davis Utah
1881,-83.681994,37.4082295,Owsley Kentucky
1882,-83.7701999,40.1726987,Champaign Ohio
1883,-107.8568294,38.8368777,Delta Colorado
1884,-116.693441,46.8171611,Latah Idaho
1885,-83.5135665,41.9153358,Monroe Michigan
1886,-92.9183724,38.4177341,Morgan Missouri
1887,-106.8465639,42.9487008,Natrona Wyoming
1888,-88.4493796,43.7533414,Fond du Lac Wisconsin
1889,-94.3529462,36.6259839,McDonald Missouri
1890,-74.3319287,39.977818,Ocean New Jersey
1891,-120.6963746,45.3944268,Sherman Oregon
1892,-110.6505023,39.6023917,Carbon Utah
1893,-91.8994409,44.9333564,Dunn Wisconsin
1894,-90.2125304,46.2254778,Iron Wisconsin
1895,-76.6615816,41.0289528,Montour Pennsylvania
1896,-96.9559692,29.8381635,Fayette Texas
1897,-98.002421,41.3947359,Nance Nebraska
1898,-79.429169,41.1818771,Clarion Pennsylvania
1899,-115.658248,46.7108188,Clearwater Idaho
1900,-84.5923785,41.5018224,Williams Ohio
1901,-94.6181177,31.2544545,Angelina Texas
1902,-91.9059158,46.4396038,Douglas Wisconsin
1903,-94.8557402,38.5620514,Miami Kansas
1904,-83.6868559,33.3254635,Jasper Georgia
1905,-98.9087265,47.7113958,Eddy North Dakota
1906,-89.3293792,46.6471877,Ontonagon Michigan
1907,-83.7324509,35.0572652,Clay North Carolina
1908,-85.1070535,44.336979,Missaukee Michigan
1909,-89.2504793,37.4616454,Union Illinois
1910,-94.2472694,41.015699,Union Iowa
1911,-112.5515965,34.5668857,Yavapai Arizona
1912,-75.0142701,42.5984272,Otsego New York
1913,-93.740504,30.8118989,Newton Texas
1914,-91.1458063,40.3941712,Hancock Illinois
1915,-106.0636654,39.6070951,Summit Colorado
1916,-109.9905911,42.736927,Sublette Wyoming
1917,-89.5057126,39.2052633,Montgomery Illinois
1918,-99.4936719,44.5103405,Hyde South Dakota
1919,-123.5602707,42.3554368,Josephine Oregon
1920,-95.7697882,48.7710371,Roseau Minnesota
1921,-89.2676414,41.2025915,Putnam Illinois
1922,-95.9356631,42.0218737,Monona Iowa
1923,-91.534713,41.6608615,Clinton Iowa
1924,-113.089332,46.0753795,Deer Lodge Montana
1925,-71.6854725,43.3260376,Merrimack New Hampshire
1926,-123.2180414,45.2298399,Yamhill Oregon
1927,-90.368792,45.676627,Price Wisconsin
1928,-73.0673673,44.4531756,Chittenden Vermont
1929,-89.3478429,43.4641929,Columbia Wisconsin
1930,-97.6001401,40.871617,York Nebraska
1931,-90.0199618,44.4517617,Wood Wisconsin
1932,-97.7724138,32.2275813,Somervell Texas
1933,-91.6318781,39.8080573,Marion Missouri
1934,-89.067113,45.2728122,Langlade Wisconsin
1935,-89.3138599,42.0397014,Ogle Illinois
1936,-93.7083849,42.382945,Hamilton Iowa
1937,-103.5086625,46.1010498,Bowman North Dakota
1938,-85.7027413,37.5257936,Larue Kentucky
1939,-93.8229669,36.7033624,Barry Missouri
1940,-97.169623,42.1941294,Wayne Nebraska
1941,-99.3245584,37.8684743,Edwards Kansas
1942,-90.1317754,42.6632391,Lafayette Wisconsin
1943,-96.6789773,41.58577,Dodge Nebraska
1944,-107.0603126,38.6476702,Gunnison Colorado
1945,-80.7297289,37.0580572,Pulaski Virginia
1946,-84.3216412,38.4355948,Harrison Kentucky
1947,-93.1140993,40.1993002,Sullivan Missouri
1948,-106.8222688,44.7947537,Sheridan Wyoming
1949,-101.425711,32.6879416,Borden Texas
1950,-107.9275256,48.3541037,Phillips Montana
1951,-90.6647985,42.5006243,Dubuque Iowa
1952,-89.9653841,43.4401728,Sauk Wisconsin
1953,-96.6707526,38.6908906,Morris Kansas
1954,-116.3846609,44.0123019,Gem Idaho
1955,-99.9120353,42.4068829,Brown Nebraska
1956,-73.7542043,44.0638879,Essex New York
1957,-91.8454099,45.423557,Barron Wisconsin
1958,-92.7175627,44.396973,Goodhue Minnesota
1959,-93.8535681,37.1036975,Lawrence Missouri
1960,-105.2561919,39.5699803,Jefferson Colorado
1961,-84.0751461,38.686946,Bracken Kentucky
1962,-113.852998,44.9321886,Lemhi Idaho
1963,-80.450934,37.961175,Greenbrier West Virginia
1964,-94.4184896,39.5975986,Clinton Missouri
1965,-88.7774734,46.8591287,Houghton Michigan
1966,-98.776234,38.4683432,Barton Kansas
1967,-83.9402747,43.6957567,Bay Michigan
1968,-93.4283105,34.9906072,Yell Arkansas
1969,-97.1706676,40.8695533,Seward Nebraska
1970,-78.4457422,40.9908706,Clearfield Pennsylvania
1971,-100.2574942,46.2575403,Emmons North Dakota
1972,-108.4712533,38.0292476,San Miguel Colorado
1973,-86.9007083,40.0361447,Montgomery Indiana
1974,-91.4821326,38.9682313,Montgomery Missouri
1975,-88.2370888,43.3734986,Washington Wisconsin
1976,-113.827117,35.7218038,Mohave Arizona
1977,-90.1177442,41.3418549,Henry Illinois
1978,-86.3411514,35.2835629,Moore Tennessee
1979,-86.6457565,41.2753164,Starke Indiana
1980,-93.3847595,46.5714822,Aitkin Minnesota
1981,-122.7540948,42.398015,Jackson Oregon
1982,-81.1895983,26.9328123,Glades Florida
1983,-95.1500626,43.670011,Jackson Minnesota
1984,-80.2288089,36.4120995,Stokes North Carolina
1985,-107.3304179,37.813681,Hinsdale Colorado
1986,-100.4373907,37.7221896,Gray Kansas
1987,-87.2758933,38.0906065,Warrick Indiana
1988,-91.8168126,37.913292,Phelps Missouri
1989,-99.296556,37.5529578,Kiowa Kansas
1990,-91.4219804,36.6909747,Oregon Missouri
1991,-93.7589024,35.9728095,Madison Arkansas
1992,-87.4950257,35.5291497,Lewis Tennessee
1993,-88.5467715,42.6711513,Walworth Wisconsin
1994,-114.9202341,47.1330265,Mineral Montana
1995,-98.7062419,48.2426199,Ramsey North Dakota
1996,-82.9314574,37.3521946,Knott Kentucky
1997,-98.1383168,43.6660467,Davison South Dakota
1998,-81.0097516,40.0057737,Belmont Ohio
1999,-92.3786114,44.7186568,Pierce Wisconsin
2000,-100.5558924,41.9116541,Thomas Nebraska
2001,-75.0657043,44.4973591,St. Lawrence New York
2002,-88.9602376,39.8455208,Macon Illinois
2003,-85.011566,40.1560108,Randolph Indiana
2004,-117.8489411,48.4249969,Stevens Washington
2005,-78.3682329,40.4870748,Blair Pennsylvania
2006,-95.3163623,41.668243,Shelby Iowa
2007,-77.4300565,40.5368022,Juniata Pennsylvania
2008,-98.7933509,39.3351558,Osborne Kansas
2009,-81.1340843,36.5029951,Alleghany North Carolina
2010,-109.4798174,40.915567,Daggett Utah
2011,-101.5756888,44.2887741,Haakon South Dakota
2012,-87.3480592,36.1459327,Dickson Tennessee
2013,-95.713142,46.4184196,Otter Tail Minnesota
2014,-76.6884676,37.2815351,Williamsburg city Virginia
2015,-113.0861444,39.0364951,Millard Utah
2016,-92.7819493,42.7336512,Butler Iowa
2017,-89.4734462,46.0382686,Vilas Wisconsin
2018,-77.0365427,38.8950368,Columbia Washington
2019,-106.3447246,40.6531945,Jackson Colorado
2020,-91.7013355,40.0902418,Lewis Missouri
2021,-92.8849411,45.4758877,Chisago Minnesota
2022,-94.6625047,43.0762829,Palo Alto Iowa
2023,-85.1426047,36.7190018,Clinton Kentucky
2024,-82.6945926,38.3608934,Boyd Kentucky
2025,-76.0704906,42.5842136,Cortland New York
2026,-75.3249475,41.0400423,Monroe Pennsylvania
2027,-82.0610404,39.355589,Athens Ohio
2028,-93.5573919,39.7639036,Livingston Missouri
2029,-106.6140815,44.0155638,Johnson Wyoming
2030,-108.409568,43.7008749,Hot Springs Wyoming
2031,-97.2141158,41.9220687,Stanton Nebraska
2032,-122.2305038,45.1608821,Clackamas Oregon
2033,-81.0722238,38.0331608,Fayette West Virginia
2034,-102.3261249,41.1097054,Deuel Nebraska
2035,-88.7118868,44.7817214,Shawano Wisconsin
2036,-71.7039673,41.4619922,Washington Rhode Island
2037,-106.615665,48.3564433,Valley Montana
2038,-88.9232112,38.6477381,Marion Illinois
2039,-116.7400859,44.3986887,Washington Idaho
2040,-96.1991241,38.9468399,Wabaunsee Kansas
2041,-84.624875,35.444223,McMinn Tennessee
2042,-94.7906553,32.051377,Rusk Texas
2043,-94.8723663,40.3483437,Nodaway Missouri
2044,-95.3184483,38.5720008,Franklin Kansas
2045,-93.9639196,45.1489061,Wright Minnesota
2046,-70.196395,44.1402839,Androscoggin Maine
2047,-117.42351,47.6571934,Spokane Washington
2048,-112.3598354,43.1881598,Bingham Idaho
2049,-113.2754828,38.3335694,Beaver Utah
2050,-83.4251357,34.8796123,Rabun Georgia
2051,-97.5997675,40.5292758,Fillmore Nebraska
2052,-80.0227166,37.8167022,Alleghany Virginia
2053,-78.5769879,41.8019737,McKean Pennsylvania
2054,-105.3390398,46.8103971,Prairie Montana
2055,-113.995267,46.8701049,Missoula Montana
2056,-93.7363674,43.0847702,Hancock Iowa
2057,-97.1384119,41.2142454,Butler Nebraska
2058,-106.298959,35.88137,Los Alamos New Mexico
2059,-95.3747844,47.5643825,Clearwater Minnesota
2060,-98.7540783,42.4304452,Holt Nebraska
2061,-85.0649374,41.916753,Branch Michigan
2062,-105.4726907,40.6810174,Larimer Colorado
2063,-90.959359,39.0605477,Lincoln Missouri
2064,-98.7485305,37.6280602,Pratt Kansas
2065,-85.1191168,38.447983,Henry Kentucky
2066,0.0,0.0,Southeast Fairbanks Census Area Alaska
2067,-98.7980433,38.8970508,Russell Kansas
2068,-120.0484375,44.6768382,Wheeler Oregon
2069,-151.788033,60.0968272,Kenai Peninsula Borough Alaska
2070,-88.2184999,39.5266741,Coles Illinois
2071,-97.6043451,44.0129518,Miner South Dakota
2072,-122.6931507,46.1998625,Cowlitz Washington
2073,-85.3209686,34.7418605,Walker Georgia
2074,-97.2055298,33.582486,Cooke Texas
2075,-115.9583164,47.305486,Shoshone Idaho
2076,-85.7874738,39.8127873,Hancock Indiana
2077,-89.7748098,44.8914036,Marathon Wisconsin
2078,-87.0813484,38.6776099,Daviess Indiana
2079,-93.0665776,36.6563729,Taney Missouri
2080,-85.0641272,33.5588005,Carroll Georgia
2081,-85.7732746,38.208544,Taylor Iowa
2082,-86.5702002,33.9510169,Blount Alabama
2083,-89.1342764,30.7843863,Stone Mississippi
2084,-88.0906873,41.8603735,DuPage Illinois
2085,-97.7450372,47.4413054,Steele North Dakota
2086,-92.8757514,34.9616474,Perry Arkansas
2087,-98.8815333,47.4642277,Foster North Dakota
2088,-84.8760836,37.8087581,Mercer Kentucky
2089,-94.1301652,31.7716364,Shelby Texas
2090,-91.1983175,46.4710241,Bayfield Wisconsin
2091,-104.5154683,48.7625919,Sheridan Montana
2092,-105.5025219,39.8586654,Gilpin Colorado
2093,-85.1000246,38.65718,Carroll Kentucky
2094,-91.1210053,41.4776121,Muscatine Iowa
2095,-111.1243088,38.3079634,Wayne Utah
2096,-113.1966394,40.4062872,Tooele Utah
2097,-111.5853156,37.8018067,Garfield Utah
2098,-87.9579748,43.3569041,Ozaukee Wisconsin
2099,-82.9503277,34.3410525,Hart Georgia
2100,-83.2097119,37.9198759,Morgan Kentucky
2101,-86.4109353,37.7406389,Breckinridge Kentucky
2102,-89.5108818,44.4604931,Portage Wisconsin
2103,-99.0538876,43.6848301,Brule South Dakota
2104,-89.2646598,33.6197203,Webster Mississippi
2105,-108.7709132,34.8403162,Mesa Colorado
2106,-71.3968261,42.485452,Middlesex Massachusetts
2107,-91.9689529,40.749202,Van Buren Iowa
2108,-105.1797307,38.889575,Teller Colorado
2109,-71.1828015,42.1538607,Norfolk Massachusetts
2110,-86.4650842,40.0459913,Boone Indiana
2111,-84.1686932,41.0677672,Putnam Ohio
2112,-97.1267291,44.0188394,Lake South Dakota
2113,-100.0441548,45.7560544,Campbell South Dakota
2114,-82.7724889,35.1982216,Transylvania North Carolina
2115,-105.591101,41.311367,Laramie Wyoming
2116,-84.629496,36.1372409,Morgan Tennessee
2117,-88.9888619,37.0231521,Ballard Kentucky
2118,-83.3400338,38.5192128,Lewis Kentucky
2119,-75.0016302,42.194917,Delaware New York
2120,-81.9984697,40.0064162,Muskingum Ohio
2121,-94.8482069,37.1718068,Cherokee Kansas
2122,-98.0835849,37.1922068,Harper Kansas
2123,-97.5961512,41.9064942,Madison Nebraska
2124,-87.8544031,34.1128132,Marion Alabama
2125,-94.2397116,34.4995799,Polk Arkansas
2126,-93.6508234,34.5218805,Montgomery Arkansas
2127,-86.2206738,37.1999181,Edmonson Kentucky
2128,-117.6419239,37.8066689,Esmeralda Nevada
2129,-96.3375126,32.601641,Kaufman Texas
2130,-87.8339064,34.440962,Franklin Alabama
2131,-84.2974735,37.7298081,Madison Kentucky
2132,-96.8456342,37.77924,Butler Kansas
2133,-105.6435349,39.6754591,Clear Creek Colorado
2134,-85.6004514,34.1142554,Cherokee Alabama
2135,-98.0678849,46.9310489,Barnes North Dakota
2136,-87.7406571,36.2696163,Houston Tennessee
2137,-93.6225663,47.4968343,Itasca Minnesota
2138,-100.0690149,44.7173891,Sully South Dakota
2139,-87.2158436,39.7686321,Parke Indiana
2140,-88.9636817,36.8432751,Carlisle Kentucky
2141,-120.2202197,45.3298742,Gilliam Oregon
2142,-94.2362169,44.3380412,Nicollet Minnesota
2143,-90.5089041,37.7763775,St. Francois Missouri
2144,-88.2144321,44.0751086,Calumet Wisconsin
2145,-95.0825306,42.3797854,Sac Iowa
2146,-86.6990692,41.031393,Pulaski Indiana
2147,-113.2210324,43.6989304,Butte Idaho
2148,-77.0841585,38.8903961,Arlington Virginia
2149,-93.2293918,42.3840463,Hardin Iowa
2150,-80.2541251,40.1943798,Washington Pennsylvania
2151,-95.4949407,42.3788371,Ida Iowa
2152,-93.711443,44.3771652,Le Sueur Minnesota
2153,-122.422556,46.5612011,Lewis Washington
2154,-91.196742,35.5770886,Jackson Arkansas
2155,-97.6903091,46.4519081,Ransom North Dakota
2156,-94.5175345,45.1183643,Meeker Minnesota
2157,-88.7177834,43.413614,Dodge Wisconsin
2158,-100.5030548,41.5590057,Logan Nebraska
2159,-81.9131554,31.5675304,Wayne Georgia
2160,-88.2193539,40.1071424,Lincoln Oregon
2161,-88.101285,36.0345286,Benton Tennessee
2162,-116.6654616,47.2162961,Benewah Idaho
2163,-96.3414279,39.3928203,Pottawatomie Kansas
2164,-98.5001391,48.7664381,Cavalier North Dakota
2165,-79.4622597,37.8331804,Rockbridge Virginia
2166,-95.6761851,46.9298236,Becker Minnesota
2167,-86.277073,43.6200297,Oceana Michigan
2168,-94.4005864,42.0182893,Greene Iowa
2169,-93.4550108,35.5600697,Johnson Arkansas
2170,-99.1674843,43.1713788,Gregory South Dakota
2171,-76.5931208,34.8496625,Carteret North Carolina
2172,-101.1503042,42.5560174,Cherry Nebraska
2173,-102.4089285,42.4542885,Sheridan Nebraska
2174,-87.1417319,37.1984359,Muhlenberg Kentucky
2175,-87.3811461,38.687009,Knox Indiana
2176,-99.4461098,31.7766863,Coleman Texas
2177,-103.4791412,45.5509163,Harding South Dakota
2178,-85.8845579,37.2921203,Hart Kentucky
2179,-91.850265,42.8420766,Fayette Iowa
2180,-82.2316907,38.4200892,Cabell West Virginia
2181,-86.7532261,37.8189002,Hancock Kentucky
2182,-113.0294193,46.9109569,Powell Montana
2183,-104.559421,47.8314138,Richland Montana
2184,-88.5302584,37.750075,Saline Illinois
2185,-120.8089843,39.3540335,Nevada California
2186,-85.7944976,43.5121225,Newaygo Michigan
2187,-94.3620755,37.5040024,Barton Missouri
2188,-91.3828806,44.2782406,Trempealeau Wisconsin
2189,-104.3628567,39.6416781,Arapahoe Colorado
2190,-81.6225075,30.9298212,Camden Georgia
2191,-94.4176406,40.4684837,Worth Missouri
2192,-104.0868973,39.3138822,Elbert Colorado
2193,-90.7398717,41.2019729,Mercer Illinois
2194,-82.1317065,37.679051,Mingo West Virginia
2195,-83.1555438,41.2951563,Sandusky Ohio
2196,-84.576902,37.8652866,Jessamine Kentucky
2197,-111.4218314,44.2309391,Fremont Idaho
2198,-78.8949442,38.5080288,Rockingham Virginia
2199,-88.5904425,37.3933531,Pope Illinois
2200,-86.2809625,41.322843,Marshall Indiana
2201,-76.2277971,40.6936632,Schuylkill Pennsylvania
2202,-92.6161167,40.1769782,Adair Missouri
2203,-113.2867347,37.8546136,Iron Utah
2204,-83.9490365,43.4200387,Saginaw Michigan
2205,-79.73500168165043,38.05572555,Bath Virginia
2206,-100.2453011,33.1571742,Stonewall Texas
2207,-93.7842976,41.0152092,Clarke Iowa
2208,-83.8440853,42.2582044,Washtenaw Michigan
2209,-83.7414465,40.4430521,Logan Ohio
2210,-82.4911791,36.2636501,Washington Tennessee
2211,-97.8901445,42.6206698,Knox Nebraska
2212,-90.250722,39.9682127,Cass Illinois
2213,-88.4602005,44.41603,Outagamie Wisconsin
2214,-100.6853793,43.9667174,Jones South Dakota
2215,-89.420064,38.5896187,Clinton Illinois
2216,-88.9830577,31.153317,Perry Mississippi
2217,-98.9742609,46.9596318,Stutsman North Dakota
2218,-93.8864847,35.5110075,Franklin Arkansas
2219,-99.6508819,47.5664224,Wells North Dakota
2220,-106.1825012,38.7413025,Chaffee Colorado
2221,-98.3750699,34.2907874,Cotton Oklahoma
2222,-97.6348188,40.1682672,Thayer Nebraska
2223,-88.4119361,41.2747363,Grundy Illinois
2224,-73.2543049,41.767249,Litchfield Connecticut
2225,-91.2947258,45.0740585,Chippewa Wisconsin
2226,-88.3343825,37.1898627,Livingston Kentucky
2227,-84.5084835,41.3203058,Defiance Ohio
2228,-93.7325849,42.7404452,Wright Iowa
2229,-109.9503947,45.8729386,Sweet Grass Montana
2230,-89.3563845,37.7668943,Jackson Illinois
2231,-96.9334531,29.3703333,Lavaca Texas
2232,-85.617868,35.1507807,Marion Tennessee
2233,-99.2017838,33.1571081,Throckmorton Texas
2234,-95.9946194,45.5837016,Stevens Minnesota
2235,-96.8792569,42.4351249,Dixon Nebraska
2236,-82.4740302,39.2744355,Vinton Ohio
2237,-108.0024782,44.4952545,Big Horn Wyoming
2238,-87.8498777,35.6337989,Perry Tennessee
2239,-93.489194,42.0161612,Story Iowa
2240,-98.8630896,32.2978594,Eastland Texas
2241,-87.827992,44.0998341,Manitowoc Wisconsin
2242,-84.7352262,34.7851861,Murray Georgia
2243,-94.3424195,36.9070237,Newton Missouri
2244,-84.8955989,30.2506943,Liberty Florida
2245,-95.72899791492327,38.65235,Osage Kansas
2246,-95.8159647,39.4030917,Jackson Kansas
2247,-86.1912678,30.6204939,Walton Florida
2248,-98.0695257,40.5020772,Clay Nebraska
2249,-100.802728,44.4189684,Stanley South Dakota
