Name,Alias,Title
Amelia Restaurant,amelia-restaurant-new-westminster,American
A&W,a-and-w-surrey-16,Fast Food
Tim Hortons,tim-hortons-surrey-27,Coffee & Tea
Potato Corner - Central City,potato-corner-central-city-surrey,Fast Food
McDonald's,mcdonalds-surrey-6,Fast Food
Cora Breakfast & Lunch,cora-breakfast-and-lunch-burnaby,Breakfast & Brunch
Hi Sushi,hi-sushi-surrey,Japanese
Church's Texas Chicken,churchs-texas-chicken-surrey,Chicken Wings
Firehouse Subs,firehouse-subs-delta,Sandwiches
Katy's Restaurant,katys-restaurant-langley,American
Quiznos,quiznos-surrey-3,Sandwiches
Camy's Pizza,camys-pizza-langley-2,Pizza
King George Sweets & Restaurant,king-george-sweets-and-restaurant-surrey,Indian
Mughal Garden,mughal-garden-surrey-4,Indian
Chicken World,chicken-world-surrey,Chicken Wings
Montana's,montanas-langley-2,Comfort Food
Espresso Cafe,espresso-cafe-surrey,Cafes
The Great,the-great-surrey,Pizza
Milestones Restaurants,milestones-restaurants-langley,Bars
Dhaba 76 Indian Takeout,dhaba-76-indian-takeout-surrey,Indian
Dragon Bowl,dragon-bowl-new-westminster,Chinese
Gulberg Tandoor,gulberg-tandoor-surrey-3,Pakistani
Bento Sushi,bento-sushi-surrey,Sushi Bars
Townhall Maple Ridge,townhall-maple-ridge-maple-ridge-4,Gastropubs
Bells Bistro and Catering,bells-bistro-and-catering-langley,American
Subway,subway-surrey-17,Sandwiches
Five Corners Cafe,five-corners-cafe-white-rock,Diners
Cacao Mexican Food,cacao-mexican-food-new-westminster,Ethical Grocery
Payal chaat house,payal-chaat-house-surrey,Indian
Aka Sushi,aka-sushi-surrey,Sushi Bars
Pizza Art,pizza-art-surrey,Halal
Tobiko Sushi,tobiko-sushi-surrey,Sushi Bars
BBQTek,bbqtek-surrey,Barbeque
Captain's Nook,captains-nook-surrey-2,Cafes
Nahm Thai Bistro,nahm-thai-bistro-surrey,Thai
Browns Socialhouse Grandview Corners,browns-socialhouse-grandview-corners-surrey,Pubs
Blenz Coffee,blenz-coffee-surrey-9,Coffee & Tea
Match Eatery & Public House,match-eatery-and-public-house-langley-2,Beer Bar
Royals Pizza,royals-pizza-surrey-2,Pizza
Montgomery's Cottage Lunch,montgomerys-cottage-lunch-white-rock,Seafood
A&W,a-and-w-surrey-15,Fast Food
C & U Vietnamese Restaurant,c-and-u-vietnamese-restaurant-langley,Vietnamese
Omega Pizza & Wings,omega-pizza-and-wings-surrey,Pizza
Tengoku Sushi,tengoku-sushi-surrey-2,Sushi Bars
Chipotle Mexican Grill,chipotle-mexican-grill-langley,Fast Food
Java Hut Cafe,java-hut-cafe-surrey,Cafes
Mindful Juice Bar,mindful-juice-bar-surrey,Juice Bars & Smoothies
Pizza Hut,pizza-hut-cloverdale,Pizza
Kalash Indian Kitchen,kalash-indian-kitchen-new-westminster-2,Indian
Pho 68,pho-68-burnaby,Vietnamese
Izumo Sushi Japenese Restaurant,izumo-sushi-japenese-restaurant-surrey,Japanese
Calgary Sweets,calgary-sweets-surrey,Desserts
Saini Sweet & Restaurant,saini-sweet-and-restaurant-surrey,Indian
White Spot,white-spot-surrey-5,Canadian (New)
Bun + Burger,bun-burger-surrey,Burgers
Empire Garden Chinese Restaurant,empire-garden-chinese-restaurant-langley,Dim Sum
The Turkey House & Deli,the-turkey-house-and-deli-surrey,Delis
Hashtag Donair,hashtag-donair-langley,Middle Eastern
Island Foot Clinics - Surrey,island-foot-clinics-surrey-surrey,Noodles
Dairy Queen Grill & Chill,dairy-queen-grill-and-chill-delta-53,Fast Food
Rodem Korea,rodem-korea-surrey,Korean
Nikko Sushi,nikko-sushi-surrey,Sushi Bars
Damiko Sushi,damiko-sushi-langley,Japanese
Freshslice Pizza,freshslice-pizza-surrey-31,Pizza
Sugar Cube Cafe,sugar-cube-cafe-maple-ridge,Cafes
Lemon Bakery,lemon-bakery-langley,Bakeries
Tim Hortons,tim-hortons-surrey-34,Coffee & Tea
Pho Hoa Noodle Soup,pho-hoa-noodle-soup-surrey,Vietnamese
Pho 99,pho-99-new-westminster,Vietnamese
Sweet Revenge Bakery & Cafe,sweet-revenge-bakery-and-cafe-surrey,Cafes
Kohinoor Sweets & Restaurant,kohinoor-sweets-and-restaurant-surrey-4,Indian
De Dutch,de-dutch-surrey,Breakfast & Brunch
IHOP,ihop-white-rock,Breakfast & Brunch
Sichuan Yummy Food - Wonton House,sichuan-yummy-food-wonton-house-new-westminster-2,Chinese
Mucho Burrito Fresh Mexican Grill,mucho-burrito-fresh-mexican-grill-delta,Mexican
Freshslice Go,freshslice-go-surrey-2,Pizza
Damiano's Pizza,damianos-pizza-white-rock,Pizza
Papa Johns Pizza,papa-johns-pizza-surrey-8,Pizza
Pho 99 Delta,pho-99-delta-delta,Vietnamese
Nando's Peri-Peri,nandos-peri-peri-surrey,Fast Food
Rose Sweets Tandoori,rose-sweets-tandoori-surrey,Indian
Rama Sweets & Restaurant,rama-sweets-and-restaurant-surrey,Indian
Sachdeva Sweets & Restaurant,sachdeva-sweets-and-restaurant-surrey,Indian
The Chopped Leaf,the-chopped-leaf-delta-4,Salad
Donair Affair,donair-affair-surrey,Middle Eastern
Philosophy Pizza,philosophy-pizza-surrey,Pizza
Delta Pizza,delta-pizza-surrey,Pizza
Top in Town Pizza & Curry,top-in-town-pizza-and-curry-surrey-2,Pizza
Carl's Jr,carls-jr-maple-ridge,Burgers
Chicko Chicken,chicko-chicken-surrey-2,Korean
Donair Affair,donair-affair-surrey-2,Lebanese
Nashville Hot Chicken,nashville-hot-chicken-new-westminster,Southern
Mouneh Lebanese Gourmet Food & baking,mouneh-lebanese-gourmet-food-and-baking-surrey,Arabic
Rendezvous Pub,rendezvous-pub-langley,Sports Bars
Stuffies Pastries,stuffies-pastries-surrey,Desserts
Newton Pizza Cloverdale,newton-pizza-cloverdale-surrey,Pizza
Sashimi & Sushi Express,sashimi-and-sushi-express-surrey,Japanese
Classic O P Pizza,classic-o-p-pizza-surrey,Pizza
Boston Pizza,boston-pizza-surrey-2,Pizza
Alberto's Pizza,albertos-pizza-surrey,Pizza
Sharmaji Cafe,sharmaji-cafe-surrey,Food Delivery Services
Pho Hung Restaurant,pho-hung-restaurant-surrey,Vietnamese
Sushi Line Japanese Restaurant,sushi-line-japanese-restaurant-surrey,Japanese
Al Medina Restaurant,al-medina-restaurant-surrey,Middle Eastern
Charleys Cheesesteaks,charleys-cheesesteaks-surrey-2,Fast Food
Fatburger,fatburger-langley-city-5,Burgers
Red Velvet Cafe and Gifts,red-velvet-cafe-and-gifts-langley-city,Cafes
Langley Vietnamese Cuisine,langley-vietnamese-cuisine-langley,Vietnamese
Red Chillies Kitchen,red-chillies-kitchen-surrey,Pakistani
Freshslice Pizza,freshslice-pizza-white-rock-5,Pizza
Panago Pizza,panago-pizza-surrey-7,Pizza
Freshslice Pizza,freshslice-pizza-langley-14,Pizza
Freshii,freshii-surrey-11,Juice Bars & Smoothies
Chicko Chicken,chicko-chicken-surrey,Fast Food
Taco Time,taco-time-surrey,Mexican
Hot Pan Pizza,hot-pan-pizza-surrey,Pizza
Training Day Cafe - Fleetwood,training-day-cafe-fleetwood-surrey,Cafes
All About Pho,all-about-pho-surrey-3,Vietnamese
Nami Japanese Restaurant,nami-japanese-restaurant-white-rock,Japanese
The Taco Factory,the-taco-factory-langley,Mexican
Silver Spoon Pizza & Curry Restaurant,silver-spoon-pizza-and-curry-restaurant-surrey,Halal
Pho An Nam,pho-an-nam-surrey,Vietnamese
Kyoto Sushi Japanese Restaurant Ltd,kyoto-sushi-japanese-restaurant-ltd-surrey-2,Japanese
Diya Restaurant And Sweets,diya-restaurant-and-sweets-surrey,Desserts
White Spot,white-spot-surrey-7,Breakfast & Brunch
